@relation rabc_features-weka.filters.unsupervised.attribute.Remove-R1

@attribute psy_feature1 numeric
@attribute psy_feature2 numeric
@attribute psy_feature3 numeric
@attribute psy_feature4 numeric
@attribute psy_feature5 numeric
@attribute psy_feature6 numeric
@attribute psy_feature7 numeric
@attribute psy_feature8 numeric
@attribute psy_feature9 numeric
@attribute psy_feature10 numeric
@attribute psy_feature11 numeric
@attribute psy_feature12 numeric
@attribute psy_feature13 numeric
@attribute psy_feature14 numeric
@attribute psy_feature15 numeric
@attribute psy_feature16 numeric
@attribute psy_feature17 numeric
@attribute psy_feature18 numeric
@attribute child_feature1 numeric
@attribute child_feature2 numeric
@attribute child_feature3 numeric
@attribute child_feature4 numeric
@attribute child_feature5 numeric
@attribute child_feature6 numeric
@attribute child_feature7 numeric
@attribute child_feature8 numeric
@attribute child_feature9 numeric
@attribute child_feature10 numeric
@attribute child_feature11 numeric
@attribute child_feature12 numeric
@attribute child_feature13 numeric
@attribute child_feature14 numeric
@attribute child_feature15 numeric
@attribute child_feature16 numeric
@attribute child_feature17 numeric
@attribute child_feature18 numeric
@attribute joint_feature1 numeric
@attribute joint_feature2 numeric
@attribute class {0,1,2}

@data
7,0.801662,-0.137315,0.771531,4.985496,-0.101661,0.09905,0.884599,4.992962,0.224248,0.123428,1.443874,4.569152,-0.561557,-0.088567,0.578091,3.683608,-0.097756,4,0.276373,-0.174366,1.052149,4.985496,0.183096,0.369658,0.867663,4.634856,0.495871,-0.025927,1.134506,4.31313,-0.374201,-0.025439,0.128004,1.29924,-0.143396,0.962828,5,1
2,0.609489,0.221265,0.648655,6.049521,0.128776,0.030468,1.271823,9.181531,0.206069,-0.393789,0.717744,2.905055,-0.544956,-0.36928,1.351883,3.896467,-0.280186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895064,0,0
8,0.466667,-0.045668,1.504869,4.852233,-0.334229,0.261467,1.10428,4.577762,0.431487,-0.265011,0.948446,4.320632,-0.541313,-0.298603,1.821614,6.331887,-0.081108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701923,0,0
6,0.11977,0.499306,0.786236,3.869079,0.590124,-0.269118,0.933948,4.265391,-0.306607,0.049563,0.218676,2.240983,-0.032851,0.371123,0.577569,3.073496,0.414281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71629,0,1
2,0.328932,0.302054,0.338621,2.801379,0.470892,0.081931,0.903787,3.70657,0.054031,-0.42996,0.166191,1.774675,-0.544436,-0.099125,0.254148,1.963442,0.109256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947904,0,0
7,0.765275,-0.180892,0.75795,4.620474,-0.282604,-0.115809,0.838906,4.699355,-0.062597,0.27871,1.226853,4.257139,-0.135896,0.165274,0.480995,4.372204,0.250576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899521,0,0
2,0.705628,0.678295,0.682224,6.480149,0.398548,0.023324,1.687344,9.276757,0.288413,-0.246812,0.123766,1.339117,-0.20406,-1.074667,0.302439,1.890284,-1.19501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754598,0,0
8,0.459566,-0.072206,0.809,3.260765,-0.123436,0.019008,0.902672,4.016983,0.282715,-0.406249,0.503315,3.205593,-0.555319,-0.456137,1.289614,5.5857,-0.638868,1,0.03879,0.859157,0.42883,1.893243,1.227053,0.313578,0.374359,2.345549,0.434963,-0.379112,0.013857,0.405607,-0.404523,-0.264074,0.000726,0.105796,-0.262421,0.773641,1,0
3,0.070857,0.943991,0.920595,4.067144,0.945531,-0.283529,1.304691,4.159642,-0.399879,0.300807,0.464693,3.721652,0.027131,0.131646,0.930434,4.338372,0.087409,5,0.10193,-0.184747,1.839435,5.906128,-0.510352,-0.403963,0.757718,4.086608,-0.395121,0.518911,3.162165,9.542836,-0.305703,0.126135,0.014077,0.959194,0.146015,0.699494,0,0
2,0.429733,1.121968,0.94678,3.791195,0.85866,0.467264,1.241179,4.104468,0.800345,0.061197,0.208176,2.967339,-0.035789,0.275372,0.385165,4.182041,0.085456,1,0.231127,0.665043,1.15128,3.963553,0.520348,0.565319,1.01299,3.786639,0.74169,-0.116199,0.031648,1.117264,-0.102161,0.075883,0.002731,0.286635,0.079998,0.979766,1,0
7,0.635762,-0.29501,0.778861,6.652536,-0.378958,0.007041,0.943723,5.20739,0.090806,0.219312,1.460035,5.029692,-0.196526,0.226135,0.443742,3.866051,0.183703,4,0.222574,-0.001546,0.56306,3.138768,-0.039016,0.187918,1.092908,4.83558,0.265552,-0.196658,0.196264,1.967565,-0.279891,-0.083405,0.023792,1.278103,-0.069407,1.208058,2,0
2,0.733333,-0.154288,0.766035,4.096242,0.080045,-0.131699,2.02575,13.56284,-0.082815,-0.176758,0.49475,2.201681,-0.542579,0.54943,0.448975,3.095881,0.518256,1,0.092929,0.489358,0.366383,2.156182,0.563056,-1.252263,0.143396,1.669051,-1.222087,0.859247,0.410004,1.939991,1.063492,0.468161,0.064464,0.694786,0.453026,0.808498,0,0
8,0.346795,-0.127578,0.728591,3.18945,-0.077292,0.090358,0.944204,5.260582,0.12806,-0.486887,0.894006,3.697485,-0.687926,-0.373039,0.907221,5.241145,-0.142288,2,0.023714,-0.407547,0.729864,2.121679,-1.035058,-0.475085,0.809922,3.265198,-0.725358,-0.097915,0.363149,1.839634,0.093314,0.340288,0.004823,0.338004,0.353216,1.083149,1,0
5,0.119845,0.306951,1.093559,3.7363,0.575633,-0.431224,0.583789,4.105,-0.500994,0.099085,1.131242,4.225155,-0.365636,-0.031605,1.555773,5.362274,0.00753,2,0.037887,-0.881992,0.131366,1.266296,-1.059849,-0.696102,0.649604,4.626471,-0.759389,1.228674,2.958789,4.226669,0.244397,-0.511826,0.068315,0.927059,-0.383716,0.638898,0,0
2,0.335221,0.830764,0.653654,3.996101,0.905985,0.219671,0.901254,4.154246,0.213502,-0.779342,0.111762,1.277152,-0.809494,-1.163593,0.417092,2.257099,-1.041195,2,0.286523,0.195523,0.791739,3.463916,0.223008,0.358224,0.541919,3.856108,0.327238,-0.08922,0.394567,2.809994,-0.02383,-0.007145,0.009517,0.335396,0.018498,1.004801,1,0
7,0.720612,-0.041428,1.192027,3.730318,0.067382,0.04386,0.910435,5.47769,-0.137829,0.442416,0.767676,3.548347,0.367415,0.409787,0.524736,4.112375,0.305749,4,0.103462,0.752176,0.759616,3.095421,0.882325,0.552294,1.319091,4.806348,0.314595,-0.579212,0.097526,1.084585,-0.58218,0.014614,0.008592,0.310619,0.050003,0.864041,2,0
2,0.502907,-0.349135,1.168393,4.819002,-0.108521,-0.107927,1.134054,8.980429,0.044013,0.740747,0.590866,2.442086,1.052963,0.825931,0.168392,1.82004,0.700714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12373,0,1
14,0.194681,0.085322,0.928438,4.238523,0.217263,0.067207,1.033185,4.248228,0.280216,-0.296402,0.935655,5.367553,-0.505672,-0.011456,1.632502,6.745625,0.293202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60093,0,2
6,0.11813,0.082328,0.942019,4.220442,0.241011,0.003066,1.103862,4.148568,-0.041381,0.375542,0.590644,4.220615,0.198571,0.146026,0.313245,2.791256,0.200251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.063567,0,2
3,0.431873,0.890988,0.590823,3.351985,1.117403,0.236879,1.281845,4.138783,0.408159,0.023903,0.421531,2.23091,-0.243155,-0.281162,0.122198,1.771248,-0.342463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.935387,0,0
7,0.72468,-0.210431,0.96952,5.149257,-0.178654,-0.112605,0.833006,4.759753,0.035214,-0.011403,1.118213,5.483099,-0.304183,-0.114902,0.764089,5.230333,-0.025448,1,0.04351,-0.212901,1.671381,5.371386,0.207503,-0.081948,1.063161,3.896627,-0.125068,-0.000001,1,4.407983,0.184508,0,0.003836,0.237992,-0.026324,0.95135,1,2
2,0.623162,0.778319,0.615941,5.661878,0.666432,0.266031,1.943066,10.007751,0.309305,-0.450976,0.020854,0.583224,-0.455182,-0.549591,0.479431,2.93039,-0.475381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888531,0,0
10,0.306455,0.051495,0.810003,4.04139,0.178054,0.130771,1.051818,4.680784,0.26757,-0.335444,0.619,3.215189,-0.614801,-0.429682,1.017801,5.037121,-0.253431,5,0.060179,-0.002466,0.777256,3.37102,-0.286333,0.036128,1.111162,3.618723,-0.331572,0.263792,2.410126,4.155415,-0.705975,-0.003315,0.050118,1.141982,0.047024,1.280501,3,0
7,0.106495,0.633367,0.694366,3.437098,0.565342,-0.255922,0.940015,3.869586,-0.224157,0.064697,0.169551,1.717223,0.055249,0.212889,0.711662,3.588483,0.28414,5,0.071617,0.008459,1.069799,5.322338,0.017213,0.114162,0.974341,3.657788,0.272662,-0.069296,0.234869,1.50415,-0.088348,0.028128,0.021866,0.66199,0.041534,1.06225,0,0
2,0.36783,0.987282,0.551304,2.84464,1.143435,0.245153,1.044081,4.227188,0.337232,-0.202003,0.107321,1.320806,-0.183303,-0.263032,0.067875,1.02413,-0.316675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912628,0,0
7,0.746738,-0.461608,0.795377,5.123771,-0.432126,-0.059398,0.814951,4.762888,0.006884,0.288622,1.577518,5.011344,-0.172778,0.351745,0.910015,5.549932,0.239243,2,0.013048,-1.394995,2.175879,3.728636,-0.666469,-0.923011,0.018346,0.543526,-0.939731,0,0,0,0,0,0,0,0,1.039702,0,0
2,0.543186,0.408317,0.386114,4.151927,0.340192,0.34476,1.976077,11.050135,0.65854,-0.943927,0.268077,1.460615,-0.758216,-0.336402,0.059521,1.396528,-0.293198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850964,0,0
8,0.433728,0.019064,1.136933,4.201903,-0.13829,-0.102546,0.712227,4.230986,-0.095807,-0.101307,0.68193,4.274109,-0.216242,0.384908,0.654809,7.203377,0.381423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859601,0,0
6,0.13281,0.073973,0.586476,3.295283,-0.193796,-0.304521,0.953716,4.488206,-0.724937,0.701122,1.784536,7.200274,0.208949,-0.145705,0.858906,5.792102,-0.065906,5,0.053752,-0.174247,0.463261,1.976372,-0.298092,-0.31739,0.48536,5.246561,-0.395777,1.813489,1.50035,3.192236,1.549465,0.691779,0.059642,0.59792,0.70248,0.943527,0,0
2,0.339829,0.86134,0.684734,3.186567,1.05024,0.23798,1.002243,3.93474,0.292916,-0.484751,0.07839,1.068322,-0.522181,0.019365,0.079773,1.59339,-0.082525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934249,0,0
6,0.801175,-0.256271,1.042848,4.554069,-0.29269,0.111868,1.029417,5.475089,-0.005529,-0.039465,0.869157,4.402406,-0.276278,-0.292471,1.473731,9.02008,-0.057479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769776,0,0
2,0.597643,0.058358,0.54328,6.101586,0.052923,-0.126293,1.615563,9.161196,0.042015,-0.370887,0.152137,1.370698,-0.416216,-0.282073,0.569261,3.273301,-0.092556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970197,0,0
8,0.408648,-0.007119,1.228673,4.702139,-0.177744,-0.119975,0.981468,4.100174,0.11396,-0.614874,0.296463,3.088536,-0.727622,-0.380601,1.698883,6.413013,-0.257557,3,0.126289,-0.841339,0.371349,3.600874,-0.875988,-0.136233,0.920042,3.497351,0.200912,0.38678,1.510944,5.661327,0.003006,0.105256,0.092811,1.787834,-0.020915,0.888085,0,0
4,0.056795,0.27426,0.974347,4.769537,0.365493,-0.232598,0.715372,3.519229,-0.173775,0.166181,0.27813,2.082848,0.036429,0.543368,0.183886,1.627263,0.374285,9,0.105305,0.28373,0.98634,4.084373,0.568758,0.005413,1.025647,4.277154,-0.044978,-0.29321,0.718353,3.67359,-0.361267,-0.089651,0.087179,2.314971,-0.061642,1.232184,0,1
2,0.392473,1.158726,0.602248,3.006776,1.279981,0.665969,1.147087,4.456692,0.938859,-0.168641,0.196053,1.972448,-0.191595,-0.284366,0.467571,2.971461,-0.145244,2,0.424731,0.647541,0.599766,4.046918,0.903133,0.02288,1.194091,3.673103,-0.145288,0.235206,0.612055,2.814898,-0.036574,0.080635,0.028691,0.600122,0.162243,0.846627,1,0
7,0.753598,-0.253322,0.696985,3.703772,-0.287494,0.062047,0.86376,4.364973,0.123883,0.432797,1.416119,4.724695,0.025369,0.236828,0.564049,4.206622,0.223907,1,0.043524,-0.655684,0.617376,2.530668,-1.128725,0.657698,0.531018,2.601736,0.972982,-0.745114,0.196859,1.646944,-0.902645,-0.162279,0.008871,0.342877,-0.194297,0.991004,1,0
2,0.6234,0.332293,0.872567,4.426246,0.548604,0.396419,1.840223,12.824908,0.494629,-0.191351,0.14136,1.213438,-0.159927,-0.019988,0.024713,0.493121,0.032271,1,0.987203,0.193359,0.836731,3.399389,0.445631,0.31713,0.790086,5.638405,0.317071,0.2971,1.154553,4.785352,-0.04638,-0.008555,0.023953,0.555618,0.033336,0.893431,2,0
8,0.499831,0.344487,0.591652,3.059064,0.477089,0.485411,0.835721,6.263314,0.504019,-0.462736,0.271714,2.295204,-0.630356,0.056566,0.076784,2.602393,0.016218,1,1,-0.028129,0.9212,3.085003,0.090766,0.136475,1.08567,6.492799,-0.011682,-0.37373,0.444672,4.132804,-0.601115,0.032265,0.10234,3.03416,-0.007627,0.75355,8,0
7,0.1394,0.486094,0.773808,3.351255,0.691827,0.052754,0.915689,6.044586,-0.021417,0.205841,1.647929,6.35003,-0.309725,0.017141,0.021101,0.813452,0.05248,1,1,-0.051021,0.987592,3.42454,-0.168151,-0.10263,0.940831,6.606592,-0.234976,0.229393,1.304467,7.056273,-0.218068,-0.004495,0.067662,2.591587,0.031492,0.850492,7,0
2,0.378245,1.276635,0.582311,3.523456,1.346454,0.281747,0.797669,4.510637,0.084504,-0.643356,0.020885,0.520192,-0.65823,-0.00842,0.040832,0.608972,0.071079,2,0.998764,0.865327,0.764955,3.631685,1.188867,-0.045443,0.899388,5.045327,-0.184404,-0.343712,0.234274,3.085239,-0.468758,-0.00999,0.053012,1.415983,0.045363,0.920594,2,0
7,0.757705,-0.159765,1.157069,3.757688,-0.038571,0.042794,1.011425,7.196502,-0.10204,0.208392,1.134698,5.083305,-0.047774,-0.024037,0.671089,8.577322,0.032976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06092,0,0
2,0.714286,0.118405,0.957353,4.660529,0.337714,-0.12655,2.088496,12.631614,-0.159652,-0.186636,0.162932,1.681414,-0.184119,0.059491,0.262192,2.779228,-0.022378,2,0.299603,0.568425,0.474633,2.609412,0.235196,0.11145,1.604515,6.150921,-0.184801,-0.424679,0.195482,2.759762,-0.387015,-0.242321,0.105912,1.021881,-0.108207,0.823198,2,0
8,0.550452,0.149853,0.888994,3.968782,0.32156,0.017147,0.789441,6.283736,-0.033685,-0.355589,0.837622,4.031144,-0.48846,-0.24915,1.012782,6.027007,-0.226842,1,0.015437,0.217759,0.020172,0.480145,0.217759,-1.070016,0.321952,2.164636,-1.144358,0.759474,0.181746,1.814147,0.940211,0.109935,0.010351,0.332416,0.082155,0.675474,1,0
3,0.088794,0.474068,0.657326,3.815871,0.435682,0.038699,1.48013,6.064342,-0.307064,-0.138341,0.256965,1.9789,-0.26089,-0.06843,0.257128,1.92281,-0.111163,2,0.040284,-0.217351,1.779441,3.790463,-0.796613,-0.713625,0.464014,3.780109,-0.748425,2.141194,0.698112,2.668023,1.780516,0.454317,0.064708,1.038994,0.300182,0.580442,0,0
2,0.379429,1.376673,0.336872,2.739084,1.418586,0.632496,1.168273,5.356262,0.553992,-0.664169,0.194877,1.390782,-0.683814,-1.320555,0.812372,3.013557,-1.058796,1,0.216,0.887366,0.686967,2.929945,0.818,0.560505,1.124698,4.528933,0.317876,-0.24329,0.195119,1.56553,-0.287134,-0.090428,0.003872,0.22469,-0.104926,0.995698,1,0
7,0.71093,-0.35679,0.781644,4.289719,-0.35147,-0.010489,0.857041,6.171815,-0.16818,0.268368,1.113411,5.030533,0.029056,0.390352,0.622734,6.225639,0.164265,4,0.233323,-0.388026,0.797499,3.608355,-0.109122,0.088041,0.661486,4.999552,-0.064344,-0.179275,0.490186,2.842272,-0.189424,-0.009246,0.009144,0.635199,-0.016282,1.110662,5,1
2,0.434426,-0.386757,0.301171,2.488381,-0.277286,-0.284585,2.393082,12.242586,-0.155384,-0.380707,0.543641,2.726668,-0.632612,-0.077232,0.087784,0.966736,-0.057708,2,0.367213,-0.477059,0.69794,2.867839,-0.562592,-0.186159,1.02878,5.235629,-0.35084,0.688279,0.718402,3.194945,0.844718,0.019532,0.003065,0.253048,0.036511,0.996331,0,0
9,0.405046,-0.030991,1.001333,3.687866,-0.251441,-0.014781,0.723492,5.422713,-0.065144,-0.263738,0.910831,4.825774,-0.379358,0.00237,0.739141,6.012207,0.031544,7,0.362724,-0.117039,1.098355,3.330006,-0.085487,-0.137516,0.755587,6.361687,-0.162553,-0.129928,0.939644,4.276212,-0.365936,0.093163,0.117149,2.134581,0.015455,0.937423,2,1
5,0.096281,-0.452523,0.51024,3.541463,-0.657419,-0.321789,0.55226,4.000913,-0.282089,0.795235,2.491377,7.571914,0.110273,-0.209841,0.717751,9.271644,-0.280346,8,0.133058,-0.005439,1.045373,3.333693,0.12747,-0.096265,0.940841,5.051187,-0.177091,0.228721,0.774868,3.892346,0.234291,-0.046663,0.044254,1.00003,0.020329,0.796976,1,0
2,0.371912,0.856731,0.762649,3.080117,1.080008,0.519764,0.947689,4.597137,0.573356,-0.884623,0.163543,1.806466,-1.014268,-0.360609,0.435683,2.692857,-0.627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875076,0,0
8,0.322832,-0.00911,1.040613,3.781682,-0.143652,0.033954,1.044101,6.281082,-0.124809,0.102677,0.6432,4.65108,0.00107,0.048144,1.340842,9.099303,0.15414,5,0.103631,0.383097,0.654695,3.342962,0.594243,0.362838,1.465125,5.476069,0.169292,-0.35547,0.946019,3.954086,-0.635984,-0.08105,0.010068,0.569641,-0.078799,2.097839,2,0
2,0.820253,0.19392,0.736039,4.961143,0.212347,-0.307351,1.898665,11.742325,-0.178414,-0.054661,0.262909,1.813764,-0.072438,0.665937,0.221638,1.629736,0.734648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645165,0,0
10,0.385919,-0.173346,0.949292,4.093473,-0.236894,-0.107202,0.92071,5.92988,0.054356,-0.523455,0.926633,6.201395,-0.79375,-0.022184,1.31916,8.178894,0.065347,3,0.037495,-0.016896,0.51413,2.986567,0.132973,-0.517108,0.505192,3.187446,-0.512364,0.169108,0.139617,1.911103,0.233449,0.144665,0.004831,0.28587,0.153587,1.27516,3,0
5,0.122224,0.195403,0.770067,3.879328,0.066356,-0.009466,0.951306,5.379186,-0.01892,0.374247,0.400321,2.262198,0.151399,0.348105,0.301391,3.319897,0.191174,5,0.19967,0.002005,1.091992,4.400198,-0.184379,0.224318,0.914709,5.1136,0.275951,-0.150709,0.388826,2.978901,-0.114024,-0.043487,0.042405,0.997738,-0.05938,0.897256,2,1
2,0.5,0.623516,0.698008,4.229915,0.744703,0.308708,1.085394,5.191685,0.46468,0.398952,0.797015,8.97551,0.235797,-1.315392,1.017312,4.079662,-1.172318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821593,0,0
7,0.791889,-0.108896,1.132579,5.030177,-0.006383,0.040254,0.843482,5.449656,0.060252,0.370608,0.916707,6.009534,0.297653,0.097155,0.539934,4.743985,-0.065629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849084,0,0
2,0.617063,0.295721,0.526467,4.539792,0.159565,-0.092849,1.834436,12.500891,-0.109647,-0.45266,0.042602,0.696784,-0.547435,0.137271,1.151064,3.320616,0.172072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823198,0,0
8,0.55963,0.071456,0.94678,3.890653,0.183104,0.052026,1.068425,6.283064,0.135666,-0.420631,0.404019,3.480172,-0.573658,-0.179443,0.964459,8.344208,-0.123361,1,0.021111,-1.048476,0.00004,0.020393,-1.049186,1.570948,0.568038,2.896054,1.53305,-0.768725,0.04726,0.90631,-0.819084,0.401225,0.073584,1.073578,0.266535,0.686664,0,0
4,0.110129,0.357891,1.067969,4.0526,0.484996,-0.060354,0.682983,4.62709,0.007432,-0.019154,0.237911,2.311374,-0.088532,-0.235469,0.230372,1.783072,-0.159404,4,0.064845,0.158511,1.035657,2.86651,0.372547,-0.357976,0.508749,3.594003,-0.486581,0.254776,0.966568,3.085796,-0.06033,-0.058113,0.101536,1.349345,0.14232,0.614527,0,0
2,0.397041,0.719939,0.484192,4.126804,0.825702,0.208408,1.028868,4.811199,0.16763,-0.402933,0.046306,0.931542,-0.358255,-0.568034,0.047567,1.131825,-0.572055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922869,0,0
7,0.743305,-0.290873,0.97868,4.804256,-0.189596,-0.039871,0.855033,5.560972,-0.093911,0.462868,1.531583,7.85942,0.139359,0.273798,1.161649,10.317355,0.145116,1,0.013007,0.629512,0.004538,0.297154,0.632517,-0.085705,0.163945,1.471378,0.001277,-1.016392,0.006166,0.321974,-1.031955,0.08686,0.009205,0.299049,0.103281,0.909261,1,0
2,0.549435,-0.065038,0.675871,5.269266,-0.20886,-0.377855,1.682595,12.5762,-0.381478,-0.504183,0.443473,2.422305,-0.790158,-0.287401,0.568785,2.882247,-0.428507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.156397,0,1
8,0.395918,0.077204,1.036753,4.543385,0.14651,0.232228,0.980778,6.125362,0.238049,-0.230252,1.484075,12.296545,-0.314058,-0.254743,2.038832,11.892823,-0.116383,2,0.021684,1.359094,0.052283,1.009502,1.327858,-0.365398,0.884115,4.386894,-0.563348,1.557532,5.84732,7.138882,0.928078,0.171758,0.132925,1.391185,0.374242,0.996934,0,2
8,0.125504,0.064945,0.788672,4.473364,0.160789,-0.284505,0.897009,5.66631,-0.320107,0.224614,1.006445,5.846355,0.057919,0.314171,0.392542,3.676037,0.152708,1,0.006426,0.155489,0.009368,0.315793,0.173617,0.606471,2.381401,5.479928,0.504927,-0.124433,0.005636,0.280911,-0.097648,0.174639,0.000007,0.022155,0.174903,1.306777,0,2
2,0.307853,0.517294,0.565747,3.152967,0.818398,0.629521,0.761694,4.958614,0.70682,-0.492154,0.032295,0.790404,-0.503765,0.103854,0.170041,1.802928,-0.066045,3,0.490052,-0.303533,1.090954,3.577988,-0.270481,-0.196061,0.993522,5.393501,-0.312667,0.130471,0.649512,9.241166,0.056184,-0.071751,0.071646,1.632851,0.02707,1.086733,2,0
7,0.707518,-0.080641,1.067573,4.429462,0.158309,0.076623,0.854911,5.418711,0.102356,0.181214,0.649289,4.182714,0.110174,0.134542,0.392707,4.513784,0.055174,4,0.211466,0.041723,0.846918,3.740629,0.238329,0.159085,0.805118,4.763842,0.303519,-0.315617,0.218037,1.829399,-0.450258,0.01219,0.013664,0.506679,-0.012509,1.013266,5,2
2,0.554348,0.217747,0.592976,4.222658,0.252389,0.113536,2.353093,12.518321,-0.018605,0.218153,1.054114,3.573478,0.159737,0.290008,0.533596,2.543254,0.279307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.051864,0,0
8,0.430362,-0.035068,0.917733,3.485899,0.065435,0.21359,0.78543,5.740833,0.201092,-0.251647,1.048986,4.99965,-0.539731,-0.213132,0.532062,4.242544,-0.244305,4,0.107521,-0.547685,0.790882,2.912761,-1.091164,-0.009397,0.995064,4.436687,-0.266765,0.460437,0.523217,5.796483,0.420447,0.103565,0.01387,0.794816,0.150414,0.913009,1,0
7,0.125167,-0.066185,1.047972,3.585223,0.242449,-0.267882,0.833,4.60977,-0.372177,0.470302,1.414475,4.071153,-0.032771,0.173288,0.570062,3.511572,0.300453,9,0.09229,0.084507,0.987567,2.912234,0.041838,-0.355848,0.690886,4.732728,-0.486767,0.292643,1.256249,4.317353,0.547428,0.031829,0.096865,2.799596,-0.012964,0.986669,0,1
2,0.339286,1.086611,0.354262,2.988807,1.160068,0.445316,1.142271,5.287938,0.437095,-0.728147,0.080194,1.09377,-0.709336,-0.996003,0.707856,2.814686,-0.784959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95587,0,0
7,0.803253,-0.098004,0.96771,3.652439,0.063439,-0.137233,0.842427,5.987771,-0.204059,0.030958,0.722646,4.973033,-0.150381,0.305061,0.972077,6.264712,0.348111,3,0.093217,-0.030238,0.384783,2.344238,0.027865,0.655021,1.147554,4.196904,0.418233,-0.644357,0.14781,1.393815,-0.767024,-0.139256,0.077395,0.653729,0.089767,0.876911,3,1
